Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
821,CA-2022-269833,2022-09-21,2022-09-21,Same Day,CSA-00142,Sarah Moore,Consumer,United States,Richmond,Virginia,23219,South,OFF-LA-10000355,Office Supplies,Labels,Labels SKU-025 (Premium Quality),9.86,6,0.1,3.29
822,CA-2022-912509,2022-09-22,2022-09-22,Same Day,HFI-00027,Fiona Wilson,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10000001,Furniture,Bookcases,Bookcases SKU-001 (Premium Quality),77.71,8,0.4,-36.26
823,CA-2022-889602,2022-09-22,2022-09-23,First Class,CJE-00032,Jennifer Rodriguez,Consumer,United States,Philadelphia,Pennsylvania,19104,East,TEC-MA-10000453,Technology,Machines,Machines SKU-003 (Premium Quality),461.39,5,0.0,101.51
824,CA-2022-916408,2022-09-23,2022-09-25,First Class,CWI-00091,Wilson Holdings #4,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10000059,Furniture,Chairs,Chairs SKU-029 (Premium Quality),53.53,2,0.1,2.97
825,CA-2022-442830,2022-09-23,2022-09-26,Second Class,CJO-00096,Joseph Williams,Consumer,United States,Louisville,Kentucky,40202,South,FUR-TA-10000064,Furniture,Tables,Tables SKU-004 (Premium Quality),209.99,7,0.1,-4.67
826,CA-2022-578482,2022-09-24,2022-09-26,First Class,CBR-00023,Brown Co #2,Corporate,United States,Philadelphia,Pennsylvania,19104,East,OFF-AP-10000131,Office Supplies,Appliances,Appliances SKU-011 (Premium Quality),58.48,8,0.4,-14.62
827,CA-2022-685079,2022-09-24,2022-09-26,First Class,HGE-00086,George Wilson,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10000243,Office Supplies,Storage,Storage SKU-003 (Premium Quality),56.2,6,0.1,6.24
828,CA-2022-399530,2022-09-24,2022-09-24,Same Day,CMA-00147,Martin & Co #1,Corporate,United States,Saint Louis,Missouri,63101,Central,TEC-PH-10000416,Technology,Phones,Phones SKU-026 (Premium Quality),329.56,4,0.0,98.87
829,CA-2022-974125,2022-09-24,2022-09-26,Second Class,HPE-00072,Penelope Jackson,Home Office,United States,Boston,Massachusetts,02116,East,OFF-AR-10000203,Office Supplies,Art,Art SKU-023 (Premium Quality),4.88,7,0.1,1.08
830,CA-2022-303548,2022-09-25,2022-09-27,First Class,HJU-00105,Julia Williams,Home Office,United States,Miami,Florida,33139,South,TEC-CO-10000509,Technology,Copiers,Copiers SKU-029 (Premium Quality),2230.01,10,0.4,185.84
831,CA-2022-776128,2022-09-25,2022-09-27,Second Class,CBR-00046,Brown Co #6,Corporate,United States,New York City,New York,10011,East,FUR-CH-10000051,Furniture,Chairs,Chairs SKU-021 (Premium Quality),8.38,2,0.5,-5.87
832,CA-2022-768438,2022-09-25,2022-09-27,Second Class,HOS-00076,Oscar Rodriguez,Home Office,United States,Las Vegas,Nevada,89101,West,OFF-AR-10000181,Office Supplies,Art,Art SKU-001 (Premium Quality),6.07,6,0.2,0.76
833,CA-2022-654932,2022-09-25,2022-09-25,Same Day,CJA-00095,Jackson Global #8,Corporate,United States,San Diego,California,92109,West,FUR-FU-10000101,Furniture,Furnishings,Furnishings SKU-011 (Premium Quality),16.82,4,0.5,-10.1
834,CA-2022-233289,2022-09-25,2022-10-01,Standard Class,HNO-00122,Nora Hernandez,Home Office,United States,Atlanta,Georgia,30303,South,TEC-CO-10000487,Technology,Copiers,Copiers SKU-007 (Premium Quality),482.98,8,0.2,150.93
835,CA-2022-371151,2022-09-26,2022-09-26,Same Day,HGE-00117,George Rodriguez,Home Office,United States,New York City,New York,10011,East,TEC-AC-10000428,Technology,Accessories,Accessories SKU-008 (Premium Quality),96.69,7,0.2,14.5
836,CA-2022-504107,2022-09-26,2022-09-29,Second Class,HKE-00056,Kevin Miller,Home Office,United States,Albany,New York,12203,East,FUR-FU-10000098,Furniture,Furnishings,Furnishings SKU-008 (Premium Quality),12.19,5,0.5,-7.31
837,CA-2022-842510,2022-09-26,2022-09-28,Second Class,HAL-00089,Alice Jackson,Home Office,United States,Charlotte,North Carolina,28202,South,OFF-EN-10000330,Office Supplies,Envelopes,Envelopes SKU-030 (Premium Quality),13.91,6,0.0,4.87
838,CA-2022-806302,2022-09-26,2022-09-27,First Class,CSA-00053,Sarah Thomas,Consumer,United States,Las Vegas,Nevada,89101,West,OFF-LA-10000336,Office Supplies,Labels,Labels SKU-006 (Premium Quality),0.79,2,0.0,0.31
839,CA-2022-772414,2022-09-27,2022-09-27,Same Day,HJU-00077,Julia Rodriguez,Home Office,United States,Seattle,Washington,98103,West,FUR-TA-10000077,Furniture,Tables,Tables SKU-017 (Premium Quality),353.94,7,0.1,-7.86
840,CA-2022-329096,2022-09-27,2022-09-27,Same Day,CDA-00045,Davis Ltd #4,Corporate,United States,Newark,New Jersey,07102,East,OFF-FA-10000374,Office Supplies,Fasteners,Fasteners SKU-014 (Premium Quality),6.56,7,0.0,1.97
841,CA-2022-328903,2022-09-28,2022-09-28,Same Day,CJO-00130,Jones Group #3,Corporate,United States,Detroit,Michigan,48201,Central,OFF-LA-10000343,Office Supplies,Labels,Labels SKU-013 (Premium Quality),0.96,1,0.1,0.32
842,CA-2022-241744,2022-10-01,2022-10-01,Same Day,HKE-00056,Kevin Miller,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-FU-10000113,Furniture,Furnishings,Furnishings SKU-023 (Premium Quality),26.95,8,0.3,-3.85
843,CA-2022-952639,2022-10-01,2022-10-05,Second Class,CGA-00131,Garcia Bros #7,Corporate,United States,Las Vegas,Nevada,89101,West,FUR-CH-10000048,Furniture,Chairs,Chairs SKU-018 (Premium Quality),111.13,9,0.5,-77.8
844,CA-2022-995542,2022-10-01,2022-10-02,First Class,CMA-00033,Martinez Tech #3,Corporate,United States,Portland,Oregon,97201,West,OFF-LA-10000333,Office Supplies,Labels,Labels SKU-003 (Premium Quality),13.67,9,0.2,3.42
845,CA-2022-567762,2022-10-02,2022-10-09,Standard Class,CTA-00055,Taylor Logistics #1,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10000076,Furniture,Tables,Tables SKU-016 (Premium Quality),152.15,2,0.0,12.17
846,CA-2022-587112,2022-10-04,2022-10-09,Standard Class,CDA-00137,Davis Ltd #7,Corporate,United States,Louisville,Kentucky,40202,South,FUR-CH-10000052,Furniture,Chairs,Chairs SKU-022 (Premium Quality),94.11,9,0.2,-5.89
847,CA-2022-801821,2022-10-04,2022-10-05,First Class,HHA-00070,Hannah Wilson,Home Office,United States,Albany,New York,12203,East,OFF-SU-10000290,Office Supplies,Supplies,Supplies SKU-020 (Premium Quality),49.36,10,0.3,-10.58
848,CA-2022-749839,2022-10-05,2022-10-07,First Class,CJO-00003,Joseph Jones,Consumer,United States,San Antonio,Texas,78201,Central,TEC-MA-10000476,Technology,Machines,Machines SKU-026 (Premium Quality),406.6,2,0.0,89.45
849,CA-2022-998037,2022-10-05,2022-10-07,First Class,CMA-00080,Martinez Tech #6,Corporate,United States,Phoenix,Arizona,85001,West,TEC-CO-10000488,Technology,Copiers,Copiers SKU-008 (Premium Quality),282.82,4,0.0,127.27
850,CA-2022-661200,2022-10-05,2022-10-06,First Class,CJO-00105,Joseph Rodriguez,Consumer,United States,Virginia Beach,Virginia,23451,South,FUR-FU-10000106,Furniture,Furnishings,Furnishings SKU-016 (Premium Quality),19.27,5,0.5,-11.56
851,CA-2022-155814,2022-10-05,2022-10-05,Same Day,CCH-00073,Charles Martin,Consumer,United States,Indianapolis,Indiana,46201,Central,TEC-CO-10000496,Technology,Copiers,Copiers SKU-016 (Premium Quality),116.41,1,0.0,52.38
852,CA-2022-734487,2022-10-05,2022-10-09,Standard Class,HIA-00099,Ian Moore,Home Office,United States,Detroit,Michigan,48201,Central,OFF-AR-10000186,Office Supplies,Art,Art SKU-006 (Premium Quality),11.71,10,0.2,1.47
853,CA-2022-616585,2022-10-06,2022-10-13,Standard Class,HSA-00003,Samuel Martin,Home Office,United States,Newark,New Jersey,07102,East,TEC-CO-10000496,Technology,Copiers,Copiers SKU-016 (Premium Quality),959.5,10,0.2,299.84
854,CA-2022-514877,2022-10-06,2022-10-06,Same Day,CSM-00037,Smith Corp #2,Corporate,United States,Virginia Beach,Virginia,23451,South,OFF-SU-10000271,Office Supplies,Supplies,Supplies SKU-001 (Premium Quality),55.7,5,0.2,-3.48
855,CA-2022-561522,2022-10-06,2022-10-06,Same Day,HKE-00010,Kevin Martinez,Home Office,United States,Las Vegas,Nevada,89101,West,OFF-PA-10000225,Office Supplies,Paper,Paper SKU-015 (Premium Quality),4.1,10,0.2,1.03
856,CA-2022-825318,2022-10-06,2022-10-06,Same Day,HSA-00003,Samuel Martin,Home Office,United States,Austin,Texas,78701,Central,TEC-MA-10000452,Technology,Machines,Machines SKU-002 (Premium Quality),585.14,5,0.1,78.02
857,CA-2022-104597,2022-10-07,2022-10-10,Standard Class,CTH-00136,Thomas & Sons #1,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10000272,Office Supplies,Supplies,Supplies SKU-002 (Premium Quality),21.44,9,0.4,-8.93
858,CA-2022-515036,2022-10-07,2022-10-07,Same Day,CMO-00115,Moore Industries #3,Corporate,United States,Cleveland,Ohio,44114,East,FUR-BO-10000025,Furniture,Bookcases,Bookcases SKU-025 (Premium Quality),9.16,1,0.6,-11.0
859,CA-2022-322466,2022-10-08,2022-10-08,Same Day,CJO-00100,Joseph Smith,Consumer,United States,Los Angeles,California,90036,West,TEC-MA-10000452,Technology,Machines,Machines SKU-002 (Premium Quality),834.43,5,0.0,183.57
860,CA-2022-669714,2022-10-08,2022-10-10,First Class,HFI-00081,Fiona Davis,Home Office,United States,Pittsburgh,Pennsylvania,15213,East,OFF-EN-10000324,Office Supplies,Envelopes,Envelopes SKU-024 (Premium Quality),0.44,1,0.0,0.15
861,CA-2022-778593,2022-10-09,2022-10-12,Second Class,HHA-00016,Hannah Williams,Home Office,United States,Seattle,Washington,98103,West,OFF-AP-10000135,Office Supplies,Appliances,Appliances SKU-015 (Premium Quality),46.79,7,0.0,11.7
862,CA-2022-544095,2022-10-09,2022-10-16,Standard Class,CJO-00032,Johnson LLC #1,Corporate,United States,Austin,Texas,78701,Central,OFF-FA-10000366,Office Supplies,Fasteners,Fasteners SKU-006 (Premium Quality),0.48,2,0.1,0.11
863,CA-2022-132405,2022-10-09,2022-10-13,Standard Class,CTA-00061,Taylor Logistics #6,Corporate,United States,Pittsburgh,Pennsylvania,15213,East,OFF-LA-10000338,Office Supplies,Labels,Labels SKU-008 (Premium Quality),10.74,6,0.1,3.58
864,CA-2022-463596,2022-10-09,2022-10-09,Same Day,HSA-00095,Samuel Wilson,Home Office,United States,Minneapolis,Minnesota,55401,Central,OFF-BI-10000177,Office Supplies,Binders,Binders SKU-027 (Premium Quality),3.65,8,0.3,0.26
865,CA-2022-394114,2022-10-09,2022-10-16,Standard Class,HHA-00131,Hannah Jones,Home Office,United States,Atlanta,Georgia,30303,South,OFF-AP-10000140,Office Supplies,Appliances,Appliances SKU-020 (Premium Quality),76.66,6,0.1,12.78
866,CA-2022-730275,2022-10-09,2022-10-09,Same Day,CMI-00020,Michael Anderson,Consumer,United States,Indianapolis,Indiana,46201,Central,FUR-TA-10000080,Furniture,Tables,Tables SKU-020 (Premium Quality),161.3,3,0.3,-50.69
867,CA-2022-439451,2022-10-10,2022-10-14,Standard Class,CSM-00020,Smith Corp #9,Corporate,United States,Los Angeles,California,90036,West,TEC-CO-10000502,Technology,Copiers,Copiers SKU-022 (Premium Quality),1416.61,4,0.1,550.9
868,CA-2022-221862,2022-10-10,2022-10-12,First Class,HSA-00071,Samuel Anderson,Home Office,United States,Saint Louis,Missouri,63101,Central,OFF-PA-10000238,Office Supplies,Paper,Paper SKU-028 (Premium Quality),13.08,3,0.0,5.23
869,CA-2022-499812,2022-10-11,2022-10-14,Standard Class,CDA-00057,Davis Ltd #8,Corporate,United States,Louisville,Kentucky,40202,South,OFF-LA-10000359,Office Supplies,Labels,Labels SKU-029 (Premium Quality),12.02,7,0.1,4.01
870,CA-2022-535489,2022-10-12,2022-10-15,Standard Class,CWI-00056,William Martin,Consumer,United States,Dallas,Texas,75201,Central,OFF-BI-10000164,Office Supplies,Binders,Binders SKU-014 (Premium Quality),0.87,4,0.0,0.3
871,CA-2022-983238,2022-10-12,2022-10-15,Second Class,CWI-00086,William Jones,Consumer,United States,Wilmington,Delaware,19801,East,OFF-ST-10000258,Office Supplies,Storage,Storage SKU-018 (Premium Quality),50.2,4,0.2,-0.0
872,CA-2022-889198,2022-10-12,2022-10-12,Same Day,HNO-00113,Nora Wilson,Home Office,United States,Boston,Massachusetts,02116,East,OFF-FA-10000387,Office Supplies,Fasteners,Fasteners SKU-027 (Premium Quality),5.47,9,0.4,-0.91
873,CA-2022-585168,2022-10-12,2022-10-12,Same Day,HJU-00124,Julia Johnson,Home Office,United States,Newark,New Jersey,07102,East,OFF-AR-10000184,Office Supplies,Art,Art SKU-004 (Premium Quality),1.48,1,0.0,0.45
874,CA-2022-637373,2022-10-12,2022-10-14,First Class,CSM-00060,Smith Corp #4,Corporate,United States,Saint Louis,Missouri,63101,Central,TEC-MA-10000470,Technology,Machines,Machines SKU-020 (Premium Quality),1006.48,8,0.3,-115.03
875,CA-2022-414455,2022-10-12,2022-10-12,Same Day,HBO-00103,Bob Jones,Home Office,United States,Salt Lake City,Utah,84101,West,OFF-BI-10000164,Office Supplies,Binders,Binders SKU-014 (Premium Quality),39.42,7,0.0,13.8
876,CA-2022-590186,2022-10-13,2022-10-14,First Class,CWI-00091,Wilson Holdings #4,Corporate,United States,Columbus,Ohio,43215,East,OFF-EN-10000320,Office Supplies,Envelopes,Envelopes SKU-020 (Premium Quality),9.15,5,0.1,2.54
877,CA-2022-524486,2022-10-13,2022-10-14,First Class,CMI-00054,Miller Enterprise #2,Corporate,United States,Albany,New York,12203,East,OFF-LA-10000335,Office Supplies,Labels,Labels SKU-005 (Premium Quality),3.94,2,0.0,1.58
878,CA-2022-545914,2022-10-13,2022-10-20,Standard Class,HTI-00108,Tina Lee,Home Office,United States,Columbus,Ohio,43215,East,OFF-BI-10000154,Office Supplies,Binders,Binders SKU-004 (Premium Quality),7.99,2,0.1,2.22
879,CA-2022-894352,2022-10-14,2022-10-14,Same Day,HFI-00025,Fiona Lee,Home Office,United States,Cleveland,Ohio,44114,East,TEC-AC-10000425,Technology,Accessories,Accessories SKU-005 (Premium Quality),49.37,4,0.0,15.8
880,CA-2022-365979,2022-10-15,2022-10-15,Same Day,HJU-00126,Julia Hernandez,Home Office,United States,Saint Louis,Missouri,63101,Central,OFF-FA-10000361,Office Supplies,Fasteners,Fasteners SKU-001 (Premium Quality),3.13,3,0.0,0.94
881,CA-2022-580792,2022-10-15,2022-10-15,Same Day,CBA-00110,Barbara Thomas,Consumer,United States,Detroit,Michigan,48201,Central,FUR-BO-10000005,Furniture,Bookcases,Bookcases SKU-005 (Premium Quality),127.72,5,0.0,15.32
882,CA-2022-632294,2022-10-16,2022-10-18,First Class,HLA-00058,Laura Rodriguez,Home Office,United States,Phoenix,Arizona,85001,West,FUR-BO-10000011,Furniture,Bookcases,Bookcases SKU-011 (Premium Quality),41.58,4,0.4,-19.4
883,CA-2022-739966,2022-10-17,2022-10-17,Same Day,HTI-00108,Tina Lee,Home Office,United States,Milwaukee,Wisconsin,53202,Central,FUR-CH-10000040,Furniture,Chairs,Chairs SKU-010 (Premium Quality),151.5,9,0.2,-9.47
884,CA-2022-779317,2022-10-17,2022-10-21,Standard Class,CSU-00089,Susan Lee,Consumer,United States,Houston,Texas,77002,Central,OFF-AP-10000125,Office Supplies,Appliances,Appliances SKU-005 (Premium Quality),35.16,9,0.4,-8.79
885,CA-2022-552663,2022-10-17,2022-10-19,Second Class,CJO-00115,John Brown,Consumer,United States,Saint Louis,Missouri,63101,Central,TEC-CO-10000495,Technology,Copiers,Copiers SKU-015 (Premium Quality),1384.51,6,0.1,538.42
886,CA-2022-686311,2022-10-18,2022-10-25,Standard Class,HMA-00101,Marcus Moore,Home Office,United States,Newark,New Jersey,07102,East,OFF-PA-10000235,Office Supplies,Paper,Paper SKU-025 (Premium Quality),10.54,8,0.3,1.51
887,CA-2022-421276,2022-10-19,2022-10-23,Second Class,HSA-00114,Samuel Lee,Home Office,United States,Houston,Texas,77002,Central,OFF-ST-10000243,Office Supplies,Storage,Storage SKU-003 (Premium Quality),96.22,8,0.3,-13.74
888,CA-2022-979855,2022-10-20,2022-10-22,Second Class,HNO-00048,Nora Martin,Home Office,United States,Houston,Texas,77002,Central,OFF-EN-10000307,Office Supplies,Envelopes,Envelopes SKU-007 (Premium Quality),3.26,2,0.1,0.91
889,CA-2022-572613,2022-10-20,2022-10-22,First Class,HNO-00122,Nora Hernandez,Home Office,United States,Phoenix,Arizona,85001,West,TEC-CO-10000501,Technology,Copiers,Copiers SKU-021 (Premium Quality),2748.74,10,0.3,589.02
890,CA-2022-566108,2022-10-21,2022-10-24,Second Class,HSA-00114,Samuel Lee,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10000013,Furniture,Bookcases,Bookcases SKU-013 (Premium Quality),249.82,8,0.3,-64.25
891,CA-2022-698384,2022-10-21,2022-10-25,Second Class,CKA-00074,Karen Davis,Consumer,United States,Spokane,Washington,99201,West,OFF-PA-10000220,Office Supplies,Paper,Paper SKU-010 (Premium Quality),3.04,6,0.0,1.21
892,CA-2022-158895,2022-10-21,2022-10-21,Same Day,CSU-00077,Susan Smith,Consumer,United States,Louisville,Kentucky,40202,South,FUR-FU-10000104,Furniture,Furnishings,Furnishings SKU-014 (Premium Quality),8.43,10,0.5,-5.06
893,CA-2022-761903,2022-10-21,2022-10-23,First Class,CWI-00100,Wilson Holdings #4,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10000058,Furniture,Chairs,Chairs SKU-028 (Premium Quality),80.96,3,0.0,12.14
894,CA-2022-413725,2022-10-21,2022-10-26,Standard Class,CJO-00100,Joseph Smith,Consumer,United States,Albany,New York,12203,East,FUR-TA-10000069,Furniture,Tables,Tables SKU-009 (Premium Quality),31.82,1,0.6,-41.37
895,CA-2022-500016,2022-10-21,2022-10-24,Second Class,CJO-00100,Joseph Smith,Consumer,United States,San Antonio,Texas,78201,Central,OFF-AP-10000144,Office Supplies,Appliances,Appliances SKU-024 (Premium Quality),50.23,6,0.2,3.14
896,CA-2022-929488,2022-10-22,2022-10-24,First Class,CTH-00079,Thomas & Sons #2,Corporate,United States,Saint Louis,Missouri,63101,Central,OFF-BI-10000166,Office Supplies,Binders,Binders SKU-016 (Premium Quality),9.1,2,0.2,1.71
897,CA-2022-332698,2022-10-22,2022-10-25,Second Class,CTH-00136,Thomas & Sons #1,Corporate,United States,Louisville,Kentucky,40202,South,TEC-PH-10000396,Technology,Phones,Phones SKU-006 (Premium Quality),70.97,3,0.0,21.29
898,CA-2022-359462,2022-10-22,2022-10-25,Second Class,CMA-00029,Martin & Co #5,Corporate,United States,Phoenix,Arizona,85001,West,TEC-CO-10000490,Technology,Copiers,Copiers SKU-010 (Premium Quality),1497.49,10,0.3,320.89
899,CA-2022-107499,2022-10-22,2022-10-22,Same Day,CJO-00132,Jones Group #4,Corporate,United States,Tampa,Florida,33602,South,FUR-BO-10000021,Furniture,Bookcases,Bookcases SKU-021 (Premium Quality),7.44,1,0.6,-8.93
900,CA-2022-476380,2022-10-22,2022-10-25,Standard Class,CPA-00021,Patricia Lee,Consumer,United States,Salt Lake City,Utah,84101,West,TEC-AC-10000447,Technology,Accessories,Accessories SKU-027 (Premium Quality),13.56,3,0.0,4.34
901,CA-2022-744693,2022-10-23,2022-10-26,Second Class,CMO-00105,Moore Industries #7,Corporate,United States,Baltimore,Maryland,21201,East,TEC-PH-10000416,Technology,Phones,Phones SKU-026 (Premium Quality),434.21,6,0.0,130.27
902,CA-2022-745592,2022-10-23,2022-10-25,Second Class,CWI-00075,William Anderson,Consumer,United States,Los Angeles,California,90036,West,FUR-BO-10000024,Furniture,Bookcases,Bookcases SKU-024 (Premium Quality),244.64,8,0.3,-62.91
903,CA-2022-908878,2022-10-23,2022-10-26,Second Class,CEL-00049,Elizabeth Jones,Consumer,United States,Saint Louis,Missouri,63101,Central,OFF-BI-10000167,Office Supplies,Binders,Binders SKU-017 (Premium Quality),43.99,7,0.2,8.25
904,CA-2022-495129,2022-10-23,2022-10-27,Second Class,CJE-00107,Jessica Jones,Consumer,United States,Baltimore,Maryland,21201,East,OFF-BI-10000167,Office Supplies,Binders,Binders SKU-017 (Premium Quality),38.33,8,0.4,-3.19
905,CA-2022-726116,2022-10-24,2022-10-24,Same Day,HHA-00131,Hannah Jones,Home Office,United States,Boston,Massachusetts,02116,East,FUR-CH-10000048,Furniture,Chairs,Chairs SKU-018 (Premium Quality),18.78,1,0.2,-1.18
906,CA-2022-512160,2022-10-24,2022-10-28,Standard Class,HIA-00099,Ian Moore,Home Office,United States,Saint Louis,Missouri,63101,Central,TEC-CO-10000481,Technology,Copiers,Copiers SKU-001 (Premium Quality),2928.06,9,0.2,915.02
907,CA-2022-212360,2022-10-24,2022-10-26,First Class,CTA-00108,Taylor Logistics #4,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10000444,Technology,Accessories,Accessories SKU-024 (Premium Quality),8.99,1,0.0,2.88
908,CA-2022-155926,2022-10-24,2022-10-27,Second Class,HGE-00129,George Thomas,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10000383,Office Supplies,Fasteners,Fasteners SKU-023 (Premium Quality),3.47,3,0.0,1.04
