Customer_ID,Customer_Name,Age,Gender,Occupation,Monthly_Income,Credit_Score,Join_Date
CUST-2071,Donald Robinson,51,Male,Salaried Professional,6420.52,662,2020-06-03
CUST-2072,Christopher Hernandez,36,Male,Salaried Professional,5115.46,603,2020-04-01
CUST-2073,Linda Ramirez,23,Female,Self-Employed Business,9743.49,747,2021-10-09
CUST-2074,Andrew Smith,25,Male,Salaried Professional,7573.4,678,2021-05-23
CUST-2075,Emily Wright,18,Female,Self-Employed Business,11348.42,702,2020-07-10
CUST-2076,Betty Rodriguez,41,Male,Salaried Professional,12732.67,694,2020-08-22
CUST-2077,Patricia Anderson,21,Male,Salaried Professional,11553.47,850,2020-03-18
CUST-2078,Anthony Hill,26,Female,Self-Employed Business,10651.87,767,2020-03-18
CUST-2079,Sarah Wright,30,Female,Salaried Professional,13780.83,661,2020-11-21
CUST-2080,Jessica Moore,49,Female,Retired,3940.84,624,2022-08-29
CUST-2081,Linda Scott,38,Female,Freelancer,6198.24,603,2021-09-03
CUST-2082,William Johnson,32,Female,Salaried Professional,13322.99,696,2020-11-26
CUST-2083,Betty Smith,27,Female,Student,787.02,617,2020-01-11
CUST-2084,Joshua Hernandez,40,Female,Salaried Professional,5271.74,634,2020-02-05
CUST-2085,Paul Walker,44,Female,Self-Employed Business,4799.94,691,2020-04-16
CUST-2086,Nancy White,24,Female,Blue Collar Worker,4116.98,650,2020-07-31
CUST-2087,Sandra Smith,33,Female,Blue Collar Worker,4446.82,666,2022-07-12
CUST-2088,Richard Nguyen,29,Female,Salaried Professional,13575.78,646,2020-02-24
CUST-2089,Andrew Brown,35,Female,Salaried Professional,11690.61,725,2020-07-21
CUST-2090,Karen Nguyen,35,Male,Salaried Professional,13173.5,751,2020-12-09
CUST-2091,Christopher Harris,43,Female,Salaried Professional,8005.68,756,2020-02-09
CUST-2092,Paul Wilson,64,Female,Salaried Professional,8600.19,805,2021-05-11
CUST-2093,Mark Ramirez,51,Female,Salaried Professional,10922.54,810,2020-07-25
CUST-2094,Sandra Robinson,32,Male,Freelancer,3199.72,656,2020-07-16
CUST-2095,Charles Jackson,34,Male,Salaried Professional,13551.76,671,2020-08-20
CUST-2096,Robert Allen,36,Male,Blue Collar Worker,3212.42,706,2020-03-23
CUST-2097,Jennifer Miller,49,Female,Blue Collar Worker,2948.88,638,2022-08-30
CUST-2098,Joshua Robinson,41,Male,Student,615.15,591,2021-05-01
CUST-2099,Joshua Martinez,43,Female,Self-Employed Business,7280.55,727,2022-06-29
CUST-2100,Christopher Robinson,37,Male,Gig Economy Worker,3889.46,633,2021-10-27
CUST-2101,Donna Young,26,Female,Salaried Professional,12470.68,835,2020-07-30
CUST-2102,Anthony Hill,26,Male,Gig Economy Worker,3991.47,628,2020-10-15
CUST-2103,Nancy Taylor,37,Male,Salaried Professional,11153.96,850,2020-01-10
CUST-2104,David Williams,57,Male,Salaried Professional,9016.49,660,2021-03-26
CUST-2105,Sandra Ramirez,35,Female,Freelancer,3617.67,677,2021-12-25
CUST-2106,Lisa Thomas,63,Male,Salaried Professional,5663.51,471,2020-06-06
CUST-2107,John Torres,37,Male,Salaried Professional,10680.03,750,2020-10-20
CUST-2108,Daniel King,52,Female,Salaried Professional,7824.47,751,2020-01-26
CUST-2109,Daniel Moore,23,Female,Blue Collar Worker,2863.07,686,2020-12-07
CUST-2110,Steven Clark,61,Female,Salaried Professional,5261.96,840,2022-06-05
CUST-2111,Joshua Flores,26,Male,Salaried Professional,11462.5,707,2020-06-14
CUST-2112,Andrew Torres,26,Female,Salaried Professional,10186.87,755,2021-05-24
CUST-2113,Thomas Sanchez,46,Female,Salaried Professional,10912.29,774,2020-09-01
CUST-2114,Richard Brown,42,Male,Salaried Professional,4923.03,713,2022-08-04
CUST-2115,Donna Martin,54,Female,Blue Collar Worker,4602.08,715,2022-09-07
CUST-2116,Ashley King,38,Male,Salaried Professional,7018.31,635,2020-03-19
CUST-2117,Thomas Johnson,46,Female,Salaried Professional,8160.88,681,2022-05-25
CUST-2118,Barbara Thomas,42,Female,Salaried Professional,5990.39,627,2020-06-21
CUST-2119,Daniel Young,52,Male,Freelancer,6714.54,831,2022-02-15
CUST-2120,Mark Hill,36,Female,Self-Employed Business,15086.71,790,2020-12-05
CUST-2121,Anthony Thomas,44,Male,Salaried Professional,10580.02,850,2022-01-19
CUST-2122,James Anderson,45,Female,Salaried Professional,5164.0,613,2022-08-03
CUST-2123,Christopher Flores,20,Female,Salaried Professional,8682.83,618,2020-12-04
CUST-2124,Jennifer Miller,42,Male,Self-Employed Business,4247.65,705,2022-09-14
CUST-2125,Patricia Ramirez,43,Male,Self-Employed Business,6824.98,774,2022-01-28
CUST-2126,Steven Brown,36,Female,Salaried Professional,7198.17,698,2020-03-22
CUST-2127,Thomas Clark,37,Female,Blue Collar Worker,2398.24,526,2021-05-18
CUST-2128,Michael Perez,58,Female,Blue Collar Worker,4135.54,675,2022-03-10
CUST-2129,Barbara Garcia,37,Female,Blue Collar Worker,4356.4,721,2021-12-26
CUST-2130,William Thompson,44,Female,Salaried Professional,13334.99,742,2020-02-18
CUST-2131,John Robinson,47,Male,Salaried Professional,6233.86,705,2021-09-18
CUST-2132,Betty King,47,Male,Self-Employed Business,6226.16,667,2020-10-04
CUST-2133,Daniel Garcia,33,Male,Salaried Professional,6378.96,661,2020-08-14
CUST-2134,Nancy Allen,37,Female,Blue Collar Worker,2798.32,613,2021-04-20
CUST-2135,Matthew Walker,33,Female,Salaried Professional,13906.69,729,2020-12-18
CUST-2136,Sarah Johnson,45,Male,Salaried Professional,7008.13,666,2020-06-24
CUST-2137,Lisa Davis,32,Male,Salaried Professional,12793.19,717,2021-02-22
CUST-2138,Charles Hernandez,33,Female,Self-Employed Business,3710.15,772,2021-03-12
CUST-2139,Jessica Wright,37,Female,Salaried Professional,6930.56,639,2020-06-05
CUST-2140,Joshua Johnson,28,Female,Salaried Professional,5849.42,703,2021-11-30
CUST-2141,Sarah Robinson,58,Male,Blue Collar Worker,2841.15,763,2021-03-13
CUST-2142,Joshua Moore,20,Female,Self-Employed Business,9594.97,669,2022-08-15
CUST-2143,Sandra Johnson,58,Female,Salaried Professional,5360.3,760,2022-02-22
CUST-2144,Paul Anderson,47,Female,Salaried Professional,11906.1,726,2021-07-05
CUST-2145,Daniel Moore,32,Female,Salaried Professional,10938.5,647,2020-01-19
CUST-2146,Daniel King,26,Male,Blue Collar Worker,2835.81,661,2020-12-02
CUST-2147,Sarah Johnson,61,Male,Salaried Professional,9055.96,770,2022-08-06
CUST-2148,Jessica Miller,31,Female,Self-Employed Business,6257.43,647,2021-05-04
CUST-2149,Richard Smith,41,Male,Gig Economy Worker,2314.28,721,2020-08-14
CUST-2150,Mary Anderson,51,Female,Freelancer,3112.3,713,2021-12-25
CUST-2151,Patricia Martin,30,Female,Blue Collar Worker,3734.36,726,2020-05-13
CUST-2152,Paul Thompson,43,Female,Salaried Professional,13086.63,639,2022-08-28
CUST-2153,Sandra Robinson,39,Male,Freelancer,6043.03,727,2022-07-17
CUST-2154,Robert Torres,46,Male,Salaried Professional,9004.52,744,2022-01-26
CUST-2155,Lisa Clark,49,Female,Salaried Professional,8329.84,730,2022-06-10
CUST-2156,Richard Garcia,50,Male,Self-Employed Business,11057.01,781,2021-06-21
CUST-2157,Paul Gonzalez,51,Female,Retired,1566.25,468,2020-12-18
CUST-2158,Donna Allen,40,Female,Gig Economy Worker,3952.99,690,2020-10-05
CUST-2159,Linda Hill,36,Male,Blue Collar Worker,3162.1,631,2021-03-27
CUST-2160,John Gonzalez,40,Female,Blue Collar Worker,4265.02,646,2022-04-19
CUST-2161,Joshua King,18,Female,Blue Collar Worker,2273.56,714,2020-04-16
CUST-2162,Jennifer Rodriguez,42,Female,Blue Collar Worker,2464.19,631,2022-01-22
CUST-2163,Mark Garcia,36,Male,Self-Employed Business,8180.02,678,2021-07-08
CUST-2164,Joseph Ramirez,38,Female,Retired,2489.9,629,2022-08-09
CUST-2165,John Gonzalez,44,Male,Salaried Professional,10051.95,798,2020-02-22
CUST-2166,Elizabeth Jones,37,Female,Gig Economy Worker,3577.44,710,2020-05-30
CUST-2167,Anthony Williams,48,Female,Blue Collar Worker,2448.8,658,2020-10-15
CUST-2168,Barbara Lopez,35,Female,Blue Collar Worker,5143.8,684,2022-01-28
CUST-2169,William Lee,49,Male,Blue Collar Worker,3683.33,734,2022-07-17
CUST-2170,David Hernandez,41,Female,Blue Collar Worker,2823.43,514,2020-08-07
CUST-2171,Emily Wilson,44,Female,Salaried Professional,8996.22,701,2021-08-09
CUST-2172,Anthony Walker,44,Female,Salaried Professional,13132.77,850,2021-01-16
CUST-2173,Elizabeth Taylor,37,Female,Salaried Professional,12997.76,740,2022-05-02
CUST-2174,Andrew Lee,31,Female,Salaried Professional,12340.54,532,2021-11-29
CUST-2175,Richard Miller,27,Male,Salaried Professional,9004.67,675,2020-03-14
CUST-2176,Mark Flores,42,Female,Gig Economy Worker,3159.94,587,2020-03-09
CUST-2177,Christopher Hernandez,30,Female,Blue Collar Worker,5263.19,635,2021-10-01
CUST-2178,Paul Hernandez,41,Male,Salaried Professional,5322.27,534,2022-01-17
CUST-2179,Emily Jackson,48,Male,Self-Employed Business,8840.58,791,2020-11-08
CUST-2180,Steven Gonzalez,38,Male,Salaried Professional,9769.66,702,2022-02-06
CUST-2181,Ashley Thompson,51,Male,Salaried Professional,6026.09,808,2020-01-13
CUST-2182,Patricia Miller,49,Male,Salaried Professional,9254.24,747,2021-02-28
CUST-2183,Jessica Johnson,37,Male,Blue Collar Worker,3852.18,714,2021-08-29
CUST-2184,Donald Martin,26,Male,Freelancer,2623.66,583,2022-05-14
CUST-2185,Patricia Rodriguez,28,Male,Salaried Professional,12574.43,818,2022-04-16
CUST-2186,Mary Martin,29,Female,Blue Collar Worker,3537.06,713,2021-06-14
CUST-2187,Emily Jones,32,Female,Blue Collar Worker,5467.84,587,2020-04-26
CUST-2188,Barbara Young,39,Male,Salaried Professional,13127.63,728,2020-07-27
CUST-2189,Richard Lewis,39,Male,Salaried Professional,6389.54,696,2022-01-08
CUST-2190,Ashley Wilson,28,Male,Freelancer,6808.91,567,2020-12-05
CUST-2191,Elizabeth White,24,Female,Self-Employed Business,13481.65,687,2022-03-24
CUST-2192,Sarah Williams,43,Female,Salaried Professional,4822.71,649,2021-06-11
CUST-2193,Mark Wilson,44,Female,Retired,3537.04,566,2022-04-06
CUST-2194,Susan Young,35,Male,Retired,2235.22,581,2021-02-15
CUST-2195,Susan Wright,49,Male,Blue Collar Worker,3256.13,670,2020-04-25
CUST-2196,Susan Allen,25,Female,Salaried Professional,7059.77,628,2021-04-28
CUST-2197,Robert Martinez,21,Male,Freelancer,7619.5,589,2022-06-29
CUST-2198,Steven Taylor,27,Male,Salaried Professional,7693.36,727,2020-06-22
CUST-2199,Jessica Garcia,40,Male,Salaried Professional,13266.46,817,2021-01-23
CUST-2200,Karen Sanchez,49,Male,Salaried Professional,7415.44,624,2020-01-25
CUST-2201,Sarah Miller,49,Female,Salaried Professional,10843.15,781,2021-01-31
CUST-2202,Kimberly King,35,Female,Salaried Professional,13094.98,655,2021-02-09
CUST-2203,Thomas Johnson,32,Female,Salaried Professional,12909.92,732,2020-04-08
CUST-2204,Linda Torres,51,Male,Self-Employed Business,13027.34,666,2021-01-12
CUST-2205,Mark Williams,31,Female,Student,655.45,453,2020-11-11
CUST-2206,Thomas Brown,52,Female,Retired,1666.81,699,2020-01-17
CUST-2207,Michael Miller,33,Female,Salaried Professional,13528.07,601,2022-02-14
CUST-2208,Steven Young,56,Male,Salaried Professional,9969.07,668,2021-03-30
CUST-2209,Barbara Young,20,Male,Freelancer,5192.35,616,2022-07-28
CUST-2210,Mary Perez,39,Male,Salaried Professional,6319.58,603,2022-07-28
CUST-2211,Sandra Taylor,47,Male,Salaried Professional,8870.43,666,2021-09-07
CUST-2212,Sarah White,24,Male,Blue Collar Worker,5140.08,620,2022-03-29
CUST-2213,Emily Allen,46,Male,Blue Collar Worker,2935.85,599,2021-12-16
CUST-2214,Donald Lee,36,Male,Self-Employed Business,3875.76,738,2020-08-18
CUST-2215,Sarah Torres,42,Female,Blue Collar Worker,2230.57,703,2020-06-11
CUST-2216,Mary Jones,44,Female,Retired,3451.08,667,2022-05-27
CUST-2217,Sarah Hernandez,46,Female,Salaried Professional,6065.71,850,2021-04-26
CUST-2218,Matthew Torres,32,Female,Salaried Professional,6985.42,621,2022-08-01
CUST-2219,Linda Hernandez,44,Male,Self-Employed Business,6917.97,718,2021-03-18
CUST-2220,Emily Jackson,37,Male,Salaried Professional,10331.29,660,2020-11-06
CUST-2221,Steven Taylor,42,Female,Salaried Professional,6777.48,710,2020-07-19
CUST-2222,William White,31,Male,Blue Collar Worker,3330.26,722,2020-11-20
CUST-2223,Donald Nguyen,33,Female,Blue Collar Worker,4337.07,844,2022-05-02
CUST-2224,Kimberly Williams,55,Female,Blue Collar Worker,2818.82,709,2020-05-29
CUST-2225,Charles Flores,40,Female,Self-Employed Business,8477.68,692,2021-10-11
CUST-2226,Sandra Hill,73,Male,Self-Employed Business,12715.47,583,2020-12-11
CUST-2227,Mark Smith,65,Male,Salaried Professional,8510.18,743,2022-04-18
CUST-2228,Robert Thompson,25,Male,Salaried Professional,11964.85,609,2021-08-06
CUST-2229,Sandra Jones,42,Female,Blue Collar Worker,4824.73,767,2021-10-05
CUST-2230,Jessica Jackson,51,Female,Self-Employed Business,5604.1,702,2021-02-14
CUST-2231,Daniel Ramirez,18,Male,Salaried Professional,10275.65,654,2021-02-28
CUST-2232,Karen Robinson,45,Female,Blue Collar Worker,3206.6,594,2021-09-26
CUST-2233,Sandra Allen,52,Male,Self-Employed Business,6637.97,728,2021-02-20
CUST-2234,Michelle Wilson,25,Male,Gig Economy Worker,4186.73,716,2022-07-28
CUST-2235,Daniel Ramirez,42,Male,Salaried Professional,5738.92,562,2020-09-15
CUST-2236,Anthony Davis,48,Female,Salaried Professional,12407.44,709,2020-10-26
CUST-2237,William Wilson,34,Male,Blue Collar Worker,5395.35,614,2020-03-30
CUST-2238,Joseph Williams,49,Male,Salaried Professional,13995.75,706,2022-06-05
CUST-2239,Linda Lopez,38,Female,Blue Collar Worker,2575.92,747,2020-08-21
CUST-2240,Linda Gonzalez,49,Male,Salaried Professional,13932.56,821,2022-02-06
CUST-2241,Margaret Jones,51,Male,Salaried Professional,4533.72,723,2021-10-08
CUST-2242,Mark Harris,49,Female,Student,1255.07,721,2020-05-31
CUST-2243,Andrew Thomas,23,Male,Freelancer,6197.21,832,2022-05-07
CUST-2244,Michelle Lewis,18,Male,Salaried Professional,6293.14,681,2020-03-20
CUST-2245,Betty Martin,48,Male,Salaried Professional,5540.14,683,2021-11-15
CUST-2246,Linda Wright,48,Male,Self-Employed Business,15282.5,801,2020-02-05
CUST-2247,Barbara King,49,Female,Self-Employed Business,4004.27,502,2021-04-11
CUST-2248,Margaret Anderson,52,Female,Freelancer,5809.65,648,2022-03-11
CUST-2249,Susan Smith,53,Male,Salaried Professional,12408.99,663,2020-03-28
CUST-2250,Matthew King,33,Female,Salaried Professional,6221.25,781,2020-09-18
CUST-2251,Christopher Lopez,29,Male,Self-Employed Business,14100.86,822,2020-11-10
CUST-2252,Andrew Clark,46,Male,Blue Collar Worker,2974.58,628,2020-11-22
CUST-2253,Donald Torres,47,Male,Salaried Professional,8215.49,582,2021-01-15
CUST-2254,Mark Torres,49,Male,Salaried Professional,10553.02,685,2021-01-12
CUST-2255,Matthew Davis,33,Male,Salaried Professional,13392.34,828,2022-08-19
CUST-2256,Anthony Perez,36,Male,Salaried Professional,10482.62,688,2021-05-26
CUST-2257,Robert Johnson,42,Male,Salaried Professional,6856.42,628,2020-11-21
CUST-2258,Joshua Harris,26,Male,Salaried Professional,12909.94,850,2020-05-07
CUST-2259,Barbara Garcia,18,Female,Freelancer,5364.69,807,2021-12-29
CUST-2260,David Lewis,54,Female,Salaried Professional,9785.8,850,2022-04-10
CUST-2261,Daniel Harris,42,Female,Freelancer,2859.88,726,2020-03-25
CUST-2262,Linda Davis,45,Female,Self-Employed Business,9218.35,653,2021-01-14
CUST-2263,Barbara Rodriguez,33,Female,Self-Employed Business,7852.33,649,2021-11-02
CUST-2264,Nancy Rodriguez,48,Male,Salaried Professional,6161.76,698,2020-01-13
CUST-2265,Lisa Garcia,33,Male,Blue Collar Worker,4999.67,595,2021-06-03
CUST-2266,Jessica Garcia,48,Male,Salaried Professional,7034.14,766,2020-01-03
CUST-2267,Karen Jones,55,Female,Self-Employed Business,11177.04,548,2021-12-31
CUST-2268,Jennifer Taylor,47,Female,Salaried Professional,4677.35,608,2022-03-10
CUST-2269,Robert Davis,40,Female,Salaried Professional,5789.08,702,2020-08-09
CUST-2270,Jennifer Wright,42,Female,Self-Employed Business,12826.96,656,2021-03-09
CUST-2271,Christopher Clark,65,Female,Freelancer,5512.39,822,2022-03-19
CUST-2272,Steven Martin,51,Female,Salaried Professional,8774.67,768,2020-11-03
CUST-2273,Steven Jones,45,Male,Salaried Professional,13704.24,850,2020-08-18
CUST-2274,Anthony King,44,Female,Salaried Professional,7260.87,622,2022-08-21
CUST-2275,John Martin,36,Male,Salaried Professional,6886.23,579,2021-01-09
CUST-2276,Steven Miller,36,Female,Salaried Professional,13850.12,704,2021-06-29
CUST-2277,Jessica Smith,57,Female,Salaried Professional,13706.89,835,2020-12-07
CUST-2278,Betty Clark,53,Female,Self-Employed Business,5197.94,781,2020-03-10
CUST-2279,David Davis,50,Male,Blue Collar Worker,4203.73,669,2020-01-22
CUST-2280,Linda Hernandez,40,Male,Salaried Professional,6874.93,613,2020-11-18
CUST-2281,James Taylor,30,Female,Freelancer,2833.75,645,2022-09-21
CUST-2282,Emily Wilson,65,Male,Blue Collar Worker,2614.97,732,2022-07-21
CUST-2283,Barbara Martinez,35,Female,Salaried Professional,9853.77,709,2020-10-04
CUST-2284,Michael Johnson,42,Female,Self-Employed Business,15839.32,686,2020-07-20
CUST-2285,James Lopez,45,Female,Blue Collar Worker,3163.89,582,2021-02-04
CUST-2286,Jennifer Brown,44,Male,Gig Economy Worker,3622.69,726,2022-01-22
CUST-2287,John Johnson,40,Male,Blue Collar Worker,3949.14,624,2022-08-27
CUST-2288,Joseph Perez,24,Female,Salaried Professional,13009.46,735,2021-10-12
CUST-2289,Sarah Jackson,28,Male,Salaried Professional,5921.89,581,2022-01-15
CUST-2290,Richard Lewis,40,Male,Freelancer,7813.4,822,2022-04-02
CUST-2291,William Sanchez,44,Male,Salaried Professional,4682.12,634,2020-01-14
CUST-2292,Linda Walker,36,Male,Salaried Professional,7814.22,731,2022-08-26
CUST-2293,Anthony Rodriguez,48,Male,Self-Employed Business,8509.64,689,2020-04-26
CUST-2294,Margaret Sanchez,25,Female,Blue Collar Worker,5396.75,623,2020-10-24
CUST-2295,Margaret Davis,34,Male,Gig Economy Worker,3718.59,748,2021-12-27
CUST-2296,Nancy Sanchez,35,Male,Blue Collar Worker,3076.05,648,2022-04-11
CUST-2297,Michelle Young,48,Male,Gig Economy Worker,2280.91,749,2020-07-13
CUST-2298,Nancy Lewis,50,Male,Self-Employed Business,13860.82,744,2021-07-21
CUST-2299,Matthew Perez,33,Male,Blue Collar Worker,3700.5,738,2022-05-06
CUST-2300,Michelle Miller,36,Female,Salaried Professional,12048.74,778,2021-11-18
CUST-2301,Joshua Taylor,39,Male,Salaried Professional,4908.25,707,2020-02-07
CUST-2302,Paul Harris,52,Male,Blue Collar Worker,2575.59,679,2020-11-07
CUST-2303,Linda Young,46,Male,Self-Employed Business,7091.84,631,2021-06-21
CUST-2304,Richard Taylor,40,Male,Self-Employed Business,8694.27,741,2022-08-21
CUST-2305,Emily Lee,55,Male,Blue Collar Worker,3760.6,850,2022-03-28
CUST-2306,Mary Garcia,22,Male,Salaried Professional,13400.53,797,2021-11-26
CUST-2307,Paul Clark,59,Male,Blue Collar Worker,4863.67,691,2020-12-03
CUST-2308,Donna White,22,Female,Salaried Professional,9976.49,739,2020-10-10
CUST-2309,Patricia Gonzalez,18,Female,Salaried Professional,9557.92,694,2020-11-19
CUST-2310,Sarah Allen,50,Female,Blue Collar Worker,3086.07,675,2022-05-09
CUST-2311,Richard Rodriguez,33,Male,Salaried Professional,7032.12,681,2022-04-03
CUST-2312,James Nguyen,30,Male,Salaried Professional,6898.33,778,2020-12-11
CUST-2313,Donna Taylor,22,Male,Blue Collar Worker,4432.89,608,2021-11-28
CUST-2314,Donna Lopez,67,Male,Salaried Professional,8975.32,766,2020-02-06
CUST-2315,William Moore,35,Female,Salaried Professional,11680.62,759,2022-03-29
CUST-2316,William Scott,47,Male,Salaried Professional,6982.01,773,2020-12-10
CUST-2317,Kimberly Taylor,43,Female,Retired,2498.39,658,2020-02-19
CUST-2318,Nancy Flores,33,Male,Blue Collar Worker,2860.95,528,2020-08-17
CUST-2319,Joshua Torres,39,Female,Self-Employed Business,14126.21,838,2020-01-12
CUST-2320,Joseph Scott,60,Female,Salaried Professional,7539.34,779,2022-04-06
CUST-2321,James Wilson,34,Male,Salaried Professional,11805.33,780,2020-04-15
CUST-2322,Nancy Torres,53,Female,Salaried Professional,9583.52,733,2021-04-08
CUST-2323,David Rodriguez,45,Male,Self-Employed Business,8128.78,593,2020-04-23
CUST-2324,Steven Young,47,Male,Salaried Professional,13297.13,850,2022-03-09
CUST-2325,Patricia Thomas,62,Female,Retired,1972.93,723,2022-02-09
CUST-2326,Sandra Thompson,25,Female,Blue Collar Worker,4537.03,436,2020-09-02
CUST-2327,Lisa Anderson,32,Male,Blue Collar Worker,2543.51,733,2022-07-19
CUST-2328,David Martinez,43,Female,Self-Employed Business,9618.62,835,2020-02-25
CUST-2329,Sarah Lewis,36,Male,Self-Employed Business,8970.47,815,2020-03-30
CUST-2330,David Garcia,35,Female,Salaried Professional,10112.91,672,2021-08-20
